Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
ABG,6.6,62.83,,50.3,,28.2,37.8,,8.08,24,86.56,,2.84,71.95,2.69,,0.03,0.02,244.35,1.25,45.36,16.38,4.15,6.36,1.58,,,,13.15,12.02,,11.07,10.13,0.56,0.62,7.6,0.32,,,,8.42,30.04,,6.95,258.38,17.75,4.56,,,2.51,,6.31,1.47,12.54,8.45,0.26,0.31,,0.25,,,,,1.07,,,44.85,,0.34,0.56,,0.45,4.25,19.44,10.28,12.31,,8.62,,,13.36,,,10,4632090814.999999,Specialty Stores,Retail Trade
ABM,41.73,45.77,2,8.4,5.9,40.8,24.6,,23.18,11.1,50.98,2.13,25.96,46.87,2.92,,0.07,0.06,51.36,1.38,,,56.6,3.53,0.8,,0.26,1.74,15.16,11.17,16.93,11.51,9.29,0.55,0.56,6.6,0.36,3.3,8.46,1.75,13.9,26.51,,1.35,51.34,,3.58,,,1.89,,3.62,1.76,21.22,14.8,0.92,0.4,,0.73,0.97,,12.11,,1,,,9.84,14.84,0.74,0.89,,1.38,3.14,55.18,8.09,8.51,,4.97,,3.49,26.61,,,10,2657328642.9999995,Miscellaneous Commercial Services,Commercial Services
ABNB,,58.94,,38.3,,,,,322.31,8,56.54,,,62.15,3.45,,0.71,4.95,128.25,1.41,,29.97,7.3,1.12,0.28,,,,36.84,35.89,16.74,20.87,20.53,5.95,6.91,2.71,0.3,41.38,5.36,,27.86,,,10.6,166.89,82.59,20.75,,,46.11,,15.21,10.16,17.45,17.45,,7.82,,,,,18.97,2.96,,,20.65,18.91,14.29,,,11.26,1.41,21.22,720.92,19.41,63.33,,55.65,,3.5,,,,2,92399740712.0,Other Consumer Services,Consumer Services
ABT,18.39,45.29,0.7,6.3,12.3,6.8,6.7,,,5.8,28.13,3.6,,38.1,5.29,,0.52,0.49,112.43,1.68,135.1,83.18,58.61,1.42,0.38,,0.48,1.93,28.63,19.66,36.02,19.72,17.28,4.53,5,3.49,0.54,13.88,2.89,1.96,21.86,12.91,8.45,6.41,106.98,55.24,10.7,,,13.65,,15.92,4.97,35.47,25.27,2.2,4.84,,0.8,1.65,,34.75,5.18,1.14,,,24.9,45.57,2.6,1.91,23.92,1.18,7.63,64.74,12.05,14.52,,10.37,,3.12,41.03,,,10,176555322492.0,Medical Specialties,Health Technology
ACA,23.27,62.3,,6.9,,13.2,4.1,,3.27,5.9,70.13,0.21,6.12,65.97,3.25,,0.24,0.15,94.5,2.31,71.3,47.91,58.17,1.84,0.29,,0.07,0.21,24.37,13.55,318.52,,,1.79,2.14,4.1,0.63,0.67,0.35,0.21,21.97,19.94,,,71.41,19.03,5.57,,,6.05,,7.68,1.91,31.4,31.47,1.56,1.87,,,,,281.94,2.45,,,,20.38,31.49,1.78,1.34,4.28,1.36,4.09,12.41,6.71,6.29,,4.98,,0.55,,,,9,3644941042.999999,Trucks/Construction/Farm Machinery,Producer Manufacturing
ACAD,,44.22,,,,38.8,40.9,46.1,223.57,16.4,41.3,,,42.66,1.88,,1.48,8.69,15.69,2.16,197.37,87.05,38.64,1.68,0.11,,,,93.12,61.99,26.38,12.91,10.31,2.07,2.39,1.07,0.57,9.04,3.09,,18.88,,,16.93,32.92,91.73,,,,3.43,,2.56,5.03,87.17,87.17,3.91,2.92,,,,,32.4,4.97,,25.31,7.85,32.4,132.99,,,6.35,1.95,4.03,40.04,4.61,7.04,,7.75,,,,,,,4047377469.0,Pharmaceuticals: Major,Health Technology
ACHC,13.76,22.34,,12.2,,,16.9,,,10.9,4.57,,,12.88,2.3,,0.14,0.04,63.28,1.18,18.83,519.12,44.07,8.34,0.67,,,,93.47,37.71,,13.49,10.72,2.51,2.92,1.07,0.52,,,,15.93,,15.92,10.11,86.67,96.46,5.51,,,,,17.58,1.96,,17.73,,2.26,,,,,,2.72,0.86,,,65.6,,,1.87,9.39,1.17,,3.96,2,,,,,,197.75,,,7,6460318360.000001,Medical/Nursing Services,Health Services
ACHR,,39.41,,100.9,,,,,,,53.9,,,42.27,,,4.31,,,4.49,,,,,,,,,,,,,,17.12,,,,,,,,,11.38,,,,,,,,,,3.07,,,,,,,,,,,,4.87,4.58,,,,,3.1,4.49,,,,,,,,,,,,,1649497955.0,Aerospace & Defense,Electronic Technology
ACI,,39.35,,18.8,33.9,6,,,132.17,4.2,40.14,2.59,,38.78,3.58,,0.04,0.02,18.49,0.88,31.49,25.97,3.45,3.24,4.86,,0.18,2.59,12.95,5.63,29.59,11.68,5.97,0.31,0.31,7.72,0.11,1.05,7.75,2.59,7.84,20.39,,1.68,21.84,27.84,3.99,,,1.41,,2.43,3.68,9.63,7.06,0.52,0.14,,,,,12.98,,,,,3.88,11.56,0.78,0.72,,0.21,4.28,12.32,10.22,45.12,,6.91,,4.86,28.45,,,7,13551493187.000002,Food Retail,Retail Trade
ACIW,121.95,62.73,2.6,5.9,,7,21.8,,142.28,6.8,66.01,,51.01,63.53,2.93,,0.15,0.15,50.23,1.32,,22.1,60.56,2.39,0.84,,,,19.51,13.92,24.54,,13.67,3.55,3.97,5.13,0.37,16.16,4.7,,25.71,13.45,24.56,6.73,32.85,50.71,3.86,,,12.01,,19.46,4.26,29.55,26.86,2.24,3.55,,1.25,1.74,,21.91,,1.38,,,18.7,24.12,2.57,1.57,,1.32,5.59,174.23,13.31,14.81,,7.6,,2.96,54.6,,,10,2556336665.0,Packaged Software,Technology Services
ACLS,,53.03,0.9,22.7,,62.7,72,31,57.41,34.8,68.78,,,59.59,8.78,,2.25,12.33,107.37,4.42,179.55,30.91,63.45,0.15,0.05,,,,10.69,10.17,19.77,,11.35,2.71,2.72,9.35,0.73,13.75,4.36,,14.5,23.24,,4.24,119.34,44.63,48.8,,,21.54,,23.4,3.75,14.79,14.79,0.3,3.17,,,,,23.14,1.57,1.48,17.98,4.83,20.58,24.59,0.59,1.56,3.75,3.26,19.31,74.1,28.93,28.19,,33.01,,1.67,36.15,,,9,5489377800.999999,Industrial Machinery,Producer Manufacturing
ACLX,104.43,67.73,,,,2.6,0.1,,,,51.77,,1.45,65.03,10.87,,5.85,6.96,82.76,6.01,,,69.04,,0.15,,,,,,,,,42.6,28.17,,0.66,,,,,,,6.19,0.0,,,,,,,,9.11,,,,28.94,,,,,,,,16.45,15.67,,,,,9.11,6.01,,,,,,,,,,,,,1598748014.0,Biotechnology,Health Technology
ACM,21.66,67.25,4.6,,,0.1,22.9,46.8,,7.7,76.51,0.8,4.47,71.36,2.34,,0.26,0.55,103.23,1.13,,55.01,59.44,3.29,1.31,,0.21,0.8,20.58,16.57,21.83,13.99,12.42,1.95,0.96,4.86,0.19,4.4,5.03,0.84,20.75,8.14,13.58,7.45,98.33,6.58,4.87,,,1.61,,5.59,6.09,55.5,25.71,9.18,0.9,,,,,20.15,,1.94,,,17.23,26.31,,1.93,,1.13,2.22,88.12,13.4,11.18,,10.64,,3.48,161.3,,,7,11643339642.999998,Engineering & Construction,Industrial Services
ACN,8.27,59.27,0.3,15.1,11.9,7.8,16.1,6.2,17.95,13.6,61.67,2.43,,59.63,7.64,,0.3,1.2,349.7,1.16,,20.04,71.1,0.43,0.17,,0.42,1.46,22.73,19.48,25.59,19.83,17.2,3.26,3.42,4.4,0.51,13.27,3.94,1.46,27.22,13.93,6.56,4.9,327.85,32.58,171.01,,,10.79,,14.2,7.9,30.59,37.6,3.36,3.46,,1.5,1,,25.71,7.46,1.23,,,24.35,36.99,2.85,1.73,42.54,1.16,13.46,227.4,27.32,26.23,,19.64,,2.88,38.73,,,10,207617355910.0,Information Technology Services,Technology Services
ACVA,23.14,61.74,,,,,,,,30.6,48.23,,,60.81,3.64,,0.66,2.48,20.46,1.49,,469.19,121.47,,0.24,,,,,,,,,4.31,6.07,,0.45,,,,535.33,,,29.29,17.64,50.64,,,,,,,7.41,,,,6.19,,,,,,,,,55.3,592.13,,,,29.23,1.49,,,,,,,,,,,,,2506975976.0,Internet Retail,Retail Trade
ADBE,12.98,38.12,1.7,9.4,,17.7,14.1,11.4,,16.8,31.3,,12.57,34.63,12.15,,0.78,1.24,515.48,1.11,,49.25,33.27,0.78,0.42,,,,32.71,29.08,34.43,20.45,19.12,9.46,10.77,3.06,0.49,31.27,2.89,,25.08,19.24,13.41,10.83,577.02,88.66,51.2,,,25.59,,35.93,15.77,43.54,28.83,1.35,11.12,,0.84,1.04,,35.64,18.35,0.87,,,34.67,50.7,1.74,2.29,263,1.11,18.17,291.22,33.73,34.74,,22.82,,3,64.68,,,10,241068062221.0,Packaged Software,Technology Services
ADC,31.56,55.97,,5.9,6.7,5.7,1.7,14.6,3.33,5.9,49.45,5.44,28.26,51.27,1.7,,0.07,,74.83,0.9,,535.71,52.31,5.24,0.52,,1.65,3.97,36.18,20.26,25.3,29.78,18.23,15.92,17.7,2.76,0.65,69.98,5.42,4,40.82,11.55,3.51,9.9,74.14,87.98,3.02,,,32.09,,48.78,1.51,41.57,41.64,6.72,12.79,,3.33,1.32,18.03,18.27,1.83,1.03,,,18.27,,6.35,1.09,1.81,0.9,2.43,,3.76,3.63,,3.67,,,33.56,,,10,5725111028.0,Real Estate Investment Trusts,Finance
ADI,34.16,56.39,,30.2,11.6,25.1,26.1,12.4,8.32,17.3,65.56,2.74,19.92,59.61,5.85,,0.79,0.31,232.05,1.69,139.48,41.5,48.27,1.9,0.23,,0.81,1.55,56.44,28.38,41.05,29.49,23.02,11.42,12.47,1.77,0.72,30.39,2.56,1.57,30.69,17.49,12.14,,152.76,57.85,7.22,,,17.07,,23.16,3.27,69.68,52.7,4.32,12.01,,2.66,1.78,,39.22,,1.74,,,29.05,36.7,3.56,1.9,,1.24,3.39,48.07,4.69,4.66,,4.47,,1.7,54.47,,,10,90112565563.0,Semiconductors,Electronic Technology
ADNT,,62.93,0.1,22.6,,89.8,,,,6.1,77.48,,,69.48,1.82,,0.24,0.35,23.7,1.08,21.59,65.9,45.85,3.8,1.32,,,,10.97,5.45,11.95,8.98,4.91,0.25,0.25,9.12,0.21,2.05,14.76,,8.6,,18.31,,39.58,6.28,2.09,,,0.5,,2.67,1.07,32.03,8.88,,0.14,,,,,6.93,,,,,3.7,9.05,,0.73,,0.87,0.79,24,5.88,3.46,,7.03,,12.91,,,,5,3590797312.0,Auto Parts: OEM,Producer Manufacturing
ADP,13.21,49.64,1.2,,13.8,15.3,15.1,13,20.5,9.9,26.81,3.56,10.61,41.37,2.64,,0.06,0.79,272.88,1.01,,2.97,62.22,0.64,0.82,,0.59,2.04,21.53,19.44,31.35,21.08,19.18,5.57,5.87,4.64,0.08,18.72,3.23,2.04,27.19,14.54,8.81,5.55,267.54,45.44,13.74,,,19.54,,25.85,24.5,29.95,29.73,2.46,5.85,,1.34,1.63,,31.23,13.09,1.22,,,27.01,47.57,2.48,2.65,129.94,1.01,6.8,497.94,59.7,91.62,,7.53,,3.06,42.11,,,10,101064499899.00002,Data Processing Services,Technology Services
ADT,24.58,52.74,,3.7,,,,,,,57.09,2.73,10.7,55.05,0.49,,0.03,0.01,7.3,0.75,99.17,116.01,32.51,3.42,2.03,,0.37,2.73,15.43,6.36,14.17,,5.15,2.83,2.95,6.48,0.24,20.86,15.27,3,8.74,11.57,29.94,2.64,6.64,81.58,2.1,,,13.82,,22.19,1.75,9.86,14.81,,1.44,,,,,6.88,,,,,3.89,5.56,,0.59,,0.59,4.07,28.19,6.32,18.83,,4.34,,26.61,,,,3,5285531149.0,Miscellaneous Commercial Services,Commercial Services
ADUS,57.38,51.87,,9.9,,22.2,30.1,,18.33,10.6,40.05,,27.65,48.34,9.23,,1.17,3.5,130.95,2,,10.69,36.33,0.43,0.05,,,,22.05,19.37,22.8,14.67,14.39,1.68,2.03,4.54,0.83,8.9,4.19,,22.38,23.62,12.96,13.99,109.58,32.34,9,,,6.18,,9.03,2.57,31.03,26.03,1.39,1.94,,0.98,0.63,,21.86,4.02,1.27,,23.68,19.81,23.83,1.28,1.26,13.99,2,6.73,148.57,11.63,9.3,,9.04,,0.99,55.02,,,10,1355869330.0,Medical/Nursing Services,Health Services
AEE,7.28,65.97,,6.5,8,7.3,6.3,10.2,5.28,6.9,69.7,4.2,11.62,66.66,0.89,,0.01,,86.49,0.67,74.06,86.49,26.35,5.01,1.54,,0.61,3.04,20.46,11.47,,18.63,10.7,4.88,5.66,4.89,0.27,,,3.09,17.6,1.05,7.64,3.41,81.25,50.31,3.09,,,16.28,,26.85,2,19.57,20.4,3.71,3.2,,1.37,,,,1.37,1.23,,,9.15,,2.99,,2.07,0.45,2.88,5.92,5.36,10.43,,4.04,,,22.01,,,10,21222279644.0,Electric Utilities,Utilities
AEHR,,49.86,,99.7,,,,,52.85,46.7,65.62,,18.3,54.46,15.73,,4.68,7.93,13.23,9.31,357.33,69.43,54.67,0.54,0.06,,,,34.28,30.2,343.07,,,,5.22,2.92,0.87,1.52,0.26,,43.38,,,24.21,24.55,49.15,,,,50.07,,15.22,3.44,11.81,11.03,,5.9,,,,,426.77,1.3,2.37,11.71,4.71,228.14,19.79,,4.2,3.44,5.75,31.03,24.62,10.7,37.59,,56.45,,,,,,4,1353850723.0,Electronic Production Equipment,Electronic Technology
AEM,82.09,53.05,,20.5,20.8,11.4,7.9,4,4.55,3.1,38.9,8.3,42.21,49.03,3.16,,0.52,0.47,81.82,1.51,106.42,52.57,0.4,0.72,0.1,,0.59,1.95,34.55,15.46,32.49,13.04,8.54,4.92,5.91,2.89,0.68,18.06,3.22,1.95,19.9,19.28,17.66,8.15,57.59,36.6,20.97,,,8.56,,29.57,2.01,66.52,29.97,1.18,5.53,,,,,30.74,1.83,1.28,,,13.61,40.35,1.72,1.96,2.54,0.76,2.16,5.78,4.54,3.17,,4.24,,1.76,54.55,,,9,24264092594.047283,Precious Metals,Non-Energy Minerals
AEO,44.77,65.11,,10.5,45.5,,,66.4,90.5,5.8,90.76,1.88,,75.54,4.23,,0.24,0.15,21.96,1.57,75.18,28.64,16.47,1.99,0.78,,0.29,2.16,11.94,7.81,17.65,11.11,7.56,0.96,0.96,8.38,0.48,5.42,6.96,2.3,12.24,0.54,11.25,3.39,18.05,39.18,,,,4.58,,8.01,2.49,17.57,13.23,,0.78,,,,,14.64,1.32,0.98,,,9.14,27.04,,1.41,2.96,0.74,7.04,18.72,16.01,14.43,,11.24,,11.21,19.61,,,9,3043221255.9999995,Apparel/Footwear Retail,Retail Trade
AEP,29.9,53.36,,5.1,5.9,3.4,0.9,1.3,4.72,6.7,48.81,4.61,16.2,49.85,0.92,,0.04,0.01,101.84,0.65,83.79,105.01,18.99,5.86,1.7,,0.69,3.48,22.74,12.89,,17.59,11.12,4.41,4.99,4.4,0.26,,,3.48,17.04,1.46,13.41,4.69,93.79,60.67,2.21,,,13.49,,20.7,2.07,20.41,20.3,3.69,2.75,,,,,,1.37,1.2,,,8.89,,3.92,13.24,2.08,0.48,2.71,5.54,5.01,10.42,,4.34,,,21.95,,,10,41234689544.0,Electric Utilities,Utilities
AER,49.95,52.09,,6.4,,,5.5,,3.17,,46.8,0.53,7.89,51.23,0.77,,0.89,0.03,94.93,3.42,5.35,58.48,3.06,9.64,2.69,,0.02,0.53,28.22,13.22,,15.95,9.39,7.73,8.09,3.54,0.24,,,1.07,7.91,,11.23,3.05,78.12,34.83,,,,42.04,,28.67,1.09,6.21,9.34,,2.55,,,,,,0.73,1.48,,,3.57,5.61,,1.68,1.28,3.38,4.6,3.68,3.2,19.62,,2.94,,16.04,14.74,,,8,14432429370.0,Finance/Rental/Leasing,Finance
AES,9.04,71.95,,,5,,6.9,,,7.2,83.7,4.34,0.7,77.48,0.54,,0.19,0.06,20.07,0.97,26.58,87.18,46.9,10.74,9.24,,0.31,3.4,27.86,15.3,,11.39,7.68,2.4,3.27,3.59,0.07,,,3.4,9.7,,7.12,2.31,22.83,20.79,1.61,,,6.07,,18.51,4.61,19.11,9.08,,1.16,,,,,,2.58,1.21,,,5.64,,,,16.45,0.91,1.68,4.94,4.08,27.42,,,,,,,,6,11544405347.0,Electric Utilities,Utilities
AESI,,51.13,,14.3,,129.9,,,49.89,64.1,37.26,4.07,,47.56,2.3,,0.44,0.21,21.41,1.53,19.27,53.52,60.18,1.97,0.47,,0.66,4.07,14.98,10.76,,,4.74,2.08,3.52,6.68,0.54,,,4.34,7.1,,38.15,30.53,0.0,34.88,9.58,,,13.71,,23.57,2.21,17.03,16.92,,2.69,,,,,,1.42,,,,8.35,,,,2.68,1.35,7,16.82,13.32,17.82,,12.65,,,,,,3,2304000047.0,Construction Materials,Non-Energy Minerals
AFRM,60.46,55.42,,,,85.6,17.5,,1.59,11.1,24.94,,,46.84,1.89,,17.16,0.32,41.16,65.7,,16.58,43.65,,2.42,,,,,,59.92,29.23,30.41,5.89,7.51,,0.29,12.52,2.27,,,,,23.5,37.27,63.62,,,,,,,4.69,,,,5.65,,,,,45.23,,,,9.01,29.19,,,,5.85,65.7,,,,,,,,,,,,,7293861260.0,Finance/Rental/Leasing,Finance
AFYA,14.6,53.46,1.2,12.1,,32.7,10.6,54.7,11.9,37.5,69.19,,,58.85,2.51,,0.74,0.27,17.06,1.47,0.97,136.81,63.94,2.04,0.68,,,,10.37,7.75,10.75,8.26,6.47,2.76,3.14,9.64,0.51,29.13,11.5,,9.14,26.23,39.51,9.9,20.18,62.12,2.57,,,17.97,,28.66,2.08,14.22,15.78,0.38,2.53,,,,,8.63,,,,,6.55,12.31,0.63,0.83,,1.47,7.04,66.61,13.76,14.96,,12.04,,,,,,7,1469574000.0000002,Other Consumer Services,Consumer Services
AG,17.68,58.71,,9.1,,,,,,8,56.03,0.27,3.76,59.7,1.73,,1.88,0.82,6.3,3.05,49.42,37.39,6.56,4.11,0.19,,,0.27,,31.99,,,,4.06,3.92,,0.69,,,0.28,21.36,18.77,,5.53,5.8,8.95,,,,,,,1.34,,,,3.54,,,,,,,0.9,,,26.15,,,5.16,1.34,2.44,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,66.26,0.2,16.3,20.1,25.7,36.4,,36.02,16.7,76.48,2.22,,72.06,2.41,,0.15,0.16,98.31,1.52,134.68,45.83,43.28,4.56,1,,0.09,1.19,18.84,11.97,12.34,11.82,8,0.89,0.79,5.31,0.3,6.4,11.71,1.19,13.2,26.61,,,127.04,26.24,14.69,,,3.13,,10.32,1.81,17.56,7.8,0.31,0.55,,,,,8.54,1.63,0.87,,,5.49,13.24,0.32,0.85,7.67,0.72,3.43,14.41,7.05,9.57,,13.47,,,15.22,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
